Image type,Image index,Memorability score,Distinctiveness,Reconstruction error
Target,1,0.374705882352941,31.491403579711914,0.0347483938493803
Target,2,0.372222222222222,56.987342834472656,0.04512643503894451
Target,3,0.749417249417249,63.44532012939453,0.052851164936597986
Target,4,0.310180456247872,45.96794128417969,0.03366837311487039
Target,5,0.354863221884498,63.45875930786133,0.07580347696616388
Target,6,0.69718137254902,50.47553253173828,0.04312560156438919
Target,7,0.558377425044092,44.93252944946289,0.021481340401328996
Target,8,0.441352739726027,59.77029800415039,0.06897837341667977
Target,9,0.305472138805472,47.02539825439453,0.03456148025558872
Target,10,0.504367980032091,64.33252716064453,0.04660477872171666
Target,11,0.681212121212121,69.21975708007812,0.049751800437469774
Target,12,0.380056724884311,45.346248626708984,0.029075305128233475
Target,13,0.500937766410912,64.07025146484375,0.04211621195717315
Target,14,0.445212959592282,52.99199676513672,0.038131304797031536
Target,15,0.560606060606061,52.48139953613281,0.05249927283985251
Target,16,0.742673992673993,52.434654235839844,0.05335815372778062
Target,17,0.642735042735043,58.098289489746094,0.03789634571926898
Target,18,0.506521739130435,48.85157012939453,0.03514864697132216
Target,19,0.639987686624596,70.3802261352539,0.0658547063051593
Target,20,0.380192977753953,55.26628875732422,0.03333859718367257
Target,21,0.441666666666667,57.60880661010742,0.03507266955521009
Target,22,0.64174053182917,42.20378112792969,0.045095980715821875
Target,23,0.828550222662048,63.45191955566406,0.04331065862685019
Target,24,0.498842592592593,60.059730529785156,0.049722950017715255
Target,25,0.430735930735931,50.03951644897461,0.03003886961252039
Target,26,0.606338297059947,52.48857116699219,0.037560872466199956
Target,27,0.76,62.11891555786133,0.055470954861213596
Target,28,0.511321091103584,65.18064880371094,0.047025740545202505
Target,29,0.416666666666667,44.02468490600586,0.03697979986275308
Target,30,0.63849590469099,48.30094528198242,0.0316157234864819
Target,31,0.538886400955366,55.47991180419922,0.03679090275984522
Target,32,0.421534936998855,43.29741287231445,0.027059273424325993
Target,33,0.607851918196746,52.931427001953125,0.03981246551632281
Target,34,0.674373379429559,41.99592208862305,0.035043630837500644
Target,35,0.666438668490652,56.90397644042969,0.040441609862201536
Target,36,0.267450980392157,55.01618576049805,0.03476614429847571
Target,37,0.462218294299602,56.45233917236328,0.03429251211469908
Target,38,0.421009882225531,41.742862701416016,0.023312270901262557
Target,39,0.462642465175179,55.130245208740234,0.046927596159757654
Target,40,0.305667337357478,50.44830322265625,0.0315069451994387
Target,41,0.598863636363636,52.81376266479492,0.03498166207282364
Target,42,0.551936527821276,52.21968460083008,0.055245859948879254
Target,43,0.421732522796353,47.78022384643555,0.03228707123111735
Target,44,0.590932117527862,70.64716339111328,0.05422222412008164
Target,45,0.593910491562729,56.534610748291016,0.05853723584896146
Target,46,0.304945054945055,50.2052001953125,0.04207839660798113
Target,47,0.694901960784314,54.55612564086914,0.04669555557488655
Target,48,0.660734787600459,48.926578521728516,0.07529751541650845
Target,49,0.48562091503268,56.39208984375,0.04116809188838808
Target,50,0.531335616438356,63.81504821777344,0.04918026711498595
Target,51,0.53299276287782,52.40399169921875,0.035056114175390764
Target,52,0.450914634146341,63.909202575683594,0.045240745508386755
Target,53,0.455112927023039,65.10404205322266,0.05106423001166492
Target,54,0.54605859257022,64.812744140625,0.04533245353076104
Target,55,0.631172839506173,42.83708572387695,0.044139369423641876
Target,56,0.629166666666667,78.25970458984375,0.07109199659681906
Target,57,0.702205882352941,46.86603927612305,0.027296377499838712
Target,58,0.53209549071618,46.25748062133789,0.028268511564409092
Target,59,0.529470529470529,65.54287719726562,0.048763629538230345
Target,60,0.794771241830065,66.02149963378906,0.055018944973587544
Target,61,0.704607046070461,59.5626220703125,0.03903055075288444
Target,62,0.727703455964326,56.588844299316406,0.06562396831116105
Target,63,0.407428015022952,72.90016174316406,0.05071757917151585
Target,64,0.404537990744887,58.67333221435547,0.043356787364202544
Target,65,0.677382319173364,50.337345123291016,0.02388080940951884
Target,66,0.450114591291062,49.547977447509766,0.029877161221233912
Target,67,0.423837209302326,43.152217864990234,0.028607353261882806
Target,68,0.319762323943662,52.174503326416016,0.0839750351452505
Target,69,0.540173217854763,56.75541687011719,0.04292551150642501
Target,70,0.510049751243781,48.86198043823242,0.047007429824608614
Target,71,0.454689298043728,53.65510559082031,0.03975295803910294
Target,72,0.620908646800195,47.54863739013672,0.035917944715960104
Target,73,0.496732026143791,60.7577018737793,0.043974077940913674
Target,74,0.464190981432361,67.01129150390625,0.040743012776649545
Target,75,0.426608187134503,49.965850830078125,0.020447227733330863
Target,76,0.780844155844156,72.47248840332031,0.07049831244110741
Target,77,0.258712268428553,39.36419677734375,0.02572055929594861
Target,78,0.492654508611955,50.366844177246094,0.023523223139949558
Target,79,0.72801724137931,53.81561279296875,0.0294131842656694
Target,80,0.432534246575342,57.7241096496582,0.053474925760440356
Target,81,0.600982878883957,60.89577102661133,0.0377334521649236
Target,82,0.517981749865808,69.02703094482422,0.05615539164040932
Target,83,0.492229237493929,43.35292053222656,0.030124484955843463
Target,84,0.478120516499283,40.01629638671875,0.03137579370430972
Target,85,0.535428488287502,57.38710403442383,0.040996173352046514
Target,86,0.697671156004489,47.181182861328125,0.03673071679786987
Target,87,0.701568519537699,53.62266540527344,0.03825221520835321
Target,88,0.704181184668989,61.238094329833984,0.060747392886097464
Target,89,0.394220572640509,47.26984405517578,0.021915169237611627
Target,90,0.306207616066771,50.12771987915039,0.03070563797059223
Target,91,0.553470919324578,50.24753189086914,0.03976423144471461
Target,92,0.574246660453557,46.412845611572266,0.03265556654421578
Target,93,0.63755980861244,53.920806884765625,0.03458061814932576
Target,94,0.493506493506493,45.37835693359375,0.034312126260264454
Target,95,0.738062521470285,62.10485076904297,0.04987184921762966
Target,96,0.438491295938104,53.101829528808594,0.03427074720130986
Target,97,0.378246753246753,55.28284454345703,0.039436322137445204
Target,98,0.567315352224878,51.63774490356445,0.024814299475525402
Target,99,0.617140396210164,59.59004211425781,0.06088857521425726
Target,100,0.83312693498452,68.12309265136719,0.21592626374012672
Target,101,0.423171330387825,52.03493118286133,0.05384162152737393
Target,102,0.502786377708978,51.61312484741211,0.025857640643263957
Target,103,0.556666666666667,52.87098693847656,0.02916776764327895
Target,104,0.660184384903486,48.46370315551758,0.030063458233605032
Target,105,0.552998776009792,44.08078384399414,0.03479674065122941
Target,106,0.641414141414141,0.0,0.035650462089788004
Target,107,0.43368700265252,56.68452072143555,0.033576730440201576
Target,108,0.273487773487773,47.76873779296875,0.02660064045904608
Target,109,0.672655007949126,51.077552795410156,0.04293406303302167
Target,110,0.305978260869565,47.4219856262207,0.032687893335647394
Target,111,0.750235404896422,67.28840637207031,0.0566179825810164
Target,112,0.515662078785002,50.45458984375,0.031395226088918565
Target,113,0.741353383458647,47.280052185058594,0.05064137999501192
Target,114,0.612750325867994,53.94268798828125,0.03325510526482971
Target,115,0.694117647058824,64.08942413330078,0.051915274724871494
Target,116,0.375331174565793,43.23127365112305,0.04490516021177522
Target,117,0.591879384982833,39.08287811279297,0.02924158358309645
Target,118,0.57171226831421,57.37916946411133,0.03680798271748233
Target,119,0.47997997997998,52.4615592956543,0.03729890157990856
Target,120,0.689670794321957,47.17658615112305,0.03890400478664378
Target,121,0.610257266956231,62.15011978149414,0.04313583522497345
Target,122,0.323484848484848,58.17263412475586,0.031153757982192328
Target,123,0.594276094276094,44.101341247558594,0.03722122115482172
Target,124,0.486373790022338,48.456382751464844,0.027234017181171438
Target,125,0.616815086432687,66.5303726196289,0.05367612568003783
Target,126,0.410747957259585,57.47919845581055,0.04358291338928374
Target,127,0.427309236947791,55.212032318115234,0.03138292299397766
Target,128,0.596543209876543,69.55706024169922,0.07896398378778285
Target,129,0.45155189676271,59.45724868774414,0.03677874060888603
Target,130,0.578762414056532,53.72740173339844,0.06159062387927905
Target,131,0.556252736028017,36.220428466796875,0.023307621473839496
Target,132,0.527136752136752,42.0325927734375,0.044966209426303264
Target,133,0.699968681490761,60.02230453491211,0.038745328848692806
Target,134,0.354341736694678,51.55086898803711,0.03624187406206778
Target,135,0.799625468164794,54.499176025390625,0.04559988168335127
Target,136,0.79111038749593,57.461490631103516,0.029856146863999157
Target,137,0.449324324324324,54.34311294555664,0.03346896342092435
Target,138,0.453760238272524,54.18480682373047,0.0298720849427928
Target,139,0.599973161567364,52.94677734375,0.027596494613566988
Target,140,0.316677235256817,45.57883071899414,0.02644997265368393
Target,141,0.324721780604134,42.85294723510742,0.018968473445250652
Target,142,0.525140449438202,46.01926803588867,0.027658744119388966
Target,143,0.571084613620729,60.9886589050293,0.048025768403955685
Target,144,0.579948141745894,49.611351013183594,0.029293331870913472
Target,145,0.566765227675931,51.07228088378906,0.034133438417215486
Target,146,0.525529265255293,50.16402816772461,0.027003195590550203
Target,147,0.491919191919192,74.83016204833984,0.06390217323435352
Target,148,0.497272727272727,56.223915100097656,0.02728670426583318
Target,149,0.522742254449572,68.01057434082031,0.07390952140637305
Target,150,0.445307545973367,61.03502655029297,0.05030882095364003
Target,151,0.312062937062937,47.79425048828125,0.03788338629551137
Target,152,0.765215575738595,58.67749786376953,0.04642157570943732
Target,153,0.527272727272727,72.00616455078125,0.07330612844137818
Target,154,0.801809210526316,71.05623626708984,0.05719142435354994
Target,155,0.54616619831393,69.98210906982422,0.0504494480727348
Target,156,0.491304347826087,44.255775451660156,0.01903135110137844
Target,157,0.454201270151441,61.79326248168945,0.04079467851306829
Target,158,0.483613663950061,64.78897857666016,0.049183926817475056
Target,159,0.621753246753247,52.67327117919922,0.04214201889779395
Target,160,0.550776583034648,44.70066833496094,0.02632538986613794
Target,161,0.411995809324254,47.8459587097168,0.03021053194436357
Target,162,0.522699522699523,47.8557014465332,0.028042794852867
Target,163,0.704177323103154,56.738189697265625,0.04659748112431385
Target,164,0.441176470588235,65.9473648071289,0.04104958557191548
Target,165,0.698754578754579,64.8149642944336,0.05461401107734751
Target,166,0.422989254314555,39.36419677734375,0.025263296881558095
Target,167,0.572450805008945,46.12501525878906,0.04357103484060967
Target,168,0.535043007327174,54.4298095703125,0.03561492726873361
Target,169,0.548646197694002,42.08131790161133,0.03013310418740488
Target,170,0.526785714285714,45.30660629272461,0.029684379594646076
Target,171,0.704090909090909,51.24605941772461,0.03149426571191512
Target,172,0.368695652173913,46.00725555419922,0.045083686599336696
Target,173,0.392182644035381,50.40934753417969,0.0320384655973292
Target,174,0.42013769363167,53.68513488769531,0.0406341404455756
Target,175,0.483695652173913,51.978694915771484,0.03426572314944421
Target,176,0.561640410102526,56.99281692504883,0.05318547372357531
Target,177,0.445931875650751,60.02141189575195,0.05004597783337181
Target,178,0.359955285057757,51.95471954345703,0.0299564463185269
Target,179,0.560606060606061,53.991634368896484,0.07137178090445914
Target,180,0.524924196482717,53.742984771728516,0.03524446154506481
Target,181,0.512222222222222,38.571868896484375,0.016203469334973342
Target,182,0.350679312996667,48.692848205566406,0.033889418383668414
Target,183,0.543215211754538,70.13389587402344,0.057982871704473846
Target,184,0.579249848759831,41.62905502319336,0.020935894545001978
Target,185,0.310283687943262,44.786075592041016,0.03556732519021537
Target,186,0.415629984051037,53.180450439453125,0.034861031859834
Target,187,0.669996724533246,52.34077072143555,0.025271549789955598
Target,188,0.489312087057909,62.179588317871094,0.03886379071021415
Target,189,0.613264283327765,58.55775833129883,0.03291116820307481
Target,190,0.601065678211514,47.479164123535156,0.025721844526575752
Target,191,0.511640211640212,54.03584289550781,0.03180146997229595
Target,192,0.350649350649351,42.608177185058594,0.026769895978341104
Target,193,0.658008658008658,47.35956954956055,0.04285859371430898
Target,194,0.505494505494505,52.88716125488281,0.04298893234769862
Target,195,0.780075187969925,59.60999298095703,0.05134778049166181
Target,196,0.589835631966748,42.76470184326172,0.025622470815457012
Target,197,0.230972351662007,60.734474182128906,0.04196359563113451
Target,198,0.37758346581876,39.768863677978516,0.031934780230591014
Target,199,0.460716530483972,59.2486686706543,0.04222357624077819
Target,200,0.881578947368421,62.27889633178711,0.03802404500417754
Target,201,0.308793208004851,56.711280822753906,0.04222766390282467
Target,202,0.471282877079979,46.08747482299805,0.04295021316320315
Target,203,0.407275541795666,53.28500747680664,0.03520918206855417
Target,204,0.442901234567901,49.82848358154297,0.029103048736650462
Target,205,0.619312436804853,50.581756591796875,0.05652183782089873
Target,206,0.466666666666667,55.85498809814453,0.03599724836145375
Target,207,0.421960784313726,51.81702423095703,0.04743478828066068
Target,208,0.427471435668157,43.437713623046875,0.02055352827064815
Target,209,0.671445639187575,63.15485382080078,0.04199641117137624
Target,210,0.657894736842105,54.959747314453125,0.04498668171959137
Target,211,0.426421404682274,41.034122467041016,0.04903421797620257
Target,212,0.581356498496492,69.2337646484375,0.05286841254248826
Target,213,0.365623447590661,62.996063232421875,0.050056168124367355
Target,214,0.41210277214334,45.173744201660156,0.03922407678523072
Target,215,0.378846508199742,64.04139709472656,0.05252426889009902
Target,216,0.677717391304348,49.51633834838867,0.06342698148168606
Target,217,0.488925199709513,49.74721145629883,0.037361075804100446
Target,218,0.48059866962306,44.64883804321289,0.03432885627705884
Target,219,0.654492753623188,54.251617431640625,0.05308192888498006
Target,220,0.489230769230769,58.83885955810547,0.06659168460595274
Target,221,0.612361382909328,56.93370056152344,0.03623070979989087
Target,222,0.557848837209302,57.67029571533203,0.06098307492543716
Target,223,0.460491764144187,51.476600646972656,0.03628787584481113
Target,224,0.59511077158136,54.12189865112305,0.04831988085013913
Target,225,0.522711267605634,57.820838928222656,0.04772889756516936
Target,226,0.447927199191102,23.898643493652344,0.027073066020137076
Target,227,0.777425491439442,62.60393524169922,0.05044465553643762
Target,228,0.702423845397969,49.34463119506836,0.040354982400187145
Target,229,0.609528832630098,47.162662506103516,0.03506981075880857
Target,230,0.682040229885057,53.82659149169922,0.027157319566054966
Target,231,0.693722943722944,62.26960754394531,0.03571960411471834
Target,232,0.478948050265578,55.58422088623047,0.03111129348429676
Target,233,0.378781766841468,41.98400115966797,0.01628137450206416
Target,234,0.661728395061728,54.577823638916016,0.032695292417177016
Target,235,0.569548872180451,49.96418762207031,0.04018185610255573
Target,236,0.56398657522253,49.52232360839844,0.05208293063723353
Target,237,0.510172143974961,40.14765930175781,0.02306314768794008
Target,238,0.417717717717718,43.8787727355957,0.02689375530544285
Target,239,0.442075996292864,47.16529083251953,0.026258164193829196
Target,240,0.436933797909408,52.9254035949707,0.02854024459956215
Target,241,0.557352698465093,42.20378112792969,0.03732016279419098
Target,242,0.505692599620493,58.26047897338867,0.03752823249293468
Target,243,0.777485380116959,50.953861236572266,0.04225568035654596
Target,244,0.435064935064935,51.34751892089844,0.029897469349393312
Target,245,0.74716756112105,51.8005256652832,0.02863203196005376
Target,246,0.524436090225564,57.983116149902344,0.03346022761510856
Target,247,0.465217391304348,55.84475326538086,0.03969964388016135
Target,248,0.39695446481372,51.37276840209961,0.034469192804185055
Target,249,0.684210526315789,62.57741165161133,0.044327854837923515
Target,250,0.719444444444444,50.98427200317383,0.04566340099462992
Target,251,0.610567269076305,60.99591827392578,0.0340624680822346
Target,252,0.288913984566159,41.88874816894531,0.020433183108055957
Target,253,0.617174959871589,64.15664672851562,0.08330299583431508
Target,254,0.697138314785374,56.55765151977539,0.0438842099329918
Target,255,0.549993216659883,52.94684600830078,0.04148754455892576
Target,256,0.411594202898551,54.23114013671875,0.038618468590265354
Target,257,0.67373062153321,56.93854522705078,0.04628645615956442
Target,258,0.530778567712849,56.74800491333008,0.058259449574713275
Target,259,0.421296296296296,47.66264724731445,0.020503477351238135
Target,260,0.802684903748734,68.52629089355469,0.0942038414801823
Target,261,0.543912492073557,65.05973815917969,0.05172316818620726
Target,262,0.418585526315789,55.47734069824219,0.041553519738398666
Target,263,0.501234567901235,60.765625,0.04884505468760948
Target,264,0.545739348370927,61.301063537597656,0.044809346263622624
Target,265,0.441252779836916,34.2480583190918,0.03108471944352467
Target,266,0.764552845528455,49.2827033996582,0.03298847457414033
Target,267,0.645294441386902,64.34752655029297,0.05308466550628309
Target,268,0.422401289282836,54.157283782958984,0.046663633541973996
Target,269,0.494444444444444,36.81576156616211,0.03497911707527696
Target,270,0.615941021004312,67.41362762451172,0.09425594428524033
Target,271,0.66851106639839,66.44898223876953,0.06496948077479046
Target,272,0.415406016344983,49.75938034057617,0.02959576349981328
Target,273,0.281904761904762,33.53453826904297,0.022148009034371415
Target,274,0.440471353108493,48.90686798095703,0.05916041154652578
Target,275,0.596899224806202,58.07849884033203,0.05673651401432545
Target,276,0.634062776304156,56.746337890625,0.038221537010512355
Target,277,0.358766233766234,51.9814453125,0.052079222576436414
Target,278,0.603936874257594,59.08229446411133,0.051278053024373216
Target,279,0.743936243936244,56.27495193481445,0.034254275374025485
Target,280,0.234193548387097,52.626583099365234,0.034939086563119046
Target,281,0.704255319148936,55.50925064086914,0.05328337608769401
Target,282,0.464498771786174,61.892154693603516,0.050390273000317336
Target,283,0.596103896103896,62.77177810668945,0.049088727973073086
Target,284,0.366249078850405,52.49095153808594,0.0426478666330608
Target,285,0.241938455868804,52.31326675415039,0.02384014233451091
Target,286,0.334722222222222,39.54055404663086,0.041330532196376536
Target,287,0.550150829562594,56.1057014465332,0.04318295420188222
Target,288,0.493729372937294,48.51122283935547,0.039824590840646816
Target,289,0.853208519875187,64.96311950683594,0.044586122291483385
Target,290,0.307760141093474,48.0294189453125,0.022416640645095486
Target,291,0.323828345567476,50.46370315551758,0.030210722828263526
Target,292,0.394946808510638,49.699466705322266,0.026169707640228013
Target,293,0.638523761375126,42.54368591308594,0.040642241386344376
Target,294,0.579400260756193,62.53847885131836,0.03671547241896662
Target,295,0.472727272727273,51.82051467895508,0.04871875619899032
Target,296,0.579842692518749,41.38532257080078,0.02536599756726039
Target,297,0.421240199572345,54.346466064453125,0.04465326893966128
Target,298,0.449698189134809,47.34050369262695,0.02208384406791841
Target,299,0.480325203252033,58.613319396972656,0.03992783956709997
Target,300,0.495904995904996,50.54605484008789,0.05177512941224439
Target,301,0.577482605945604,51.13724136352539,0.030771666387264404
Target,302,0.486772486772487,59.454071044921875,0.07560766003774969
Target,303,0.595563847429519,54.2171516418457,0.039412545616232725
Target,304,0.630144927536232,50.918609619140625,0.03631460154858002
Target,305,0.56260162601626,57.136199951171875,0.041217069910901134
Target,306,0.36755718526279,31.491403579711914,0.028465797367393842
Target,307,0.667685144769387,53.139617919921875,0.03580000188044715
Target,308,0.464156079854809,41.59381103515625,0.03484182978712505
Target,309,0.486111111111111,46.91303253173828,0.06593508744213378
Target,310,0.468671679197995,52.81739807128906,0.042818828514756976
Target,311,0.578494623655914,57.83310317993164,0.04962852405377176
Target,312,0.554634146341463,51.9677734375,0.026879567169623128
Target,313,0.559259259259259,54.4732780456543,0.026985824472504787
Target,314,0.346801346801347,51.703311920166016,0.02807600632468237
Target,315,0.626262626262626,57.20479965209961,0.04362427647470321
Target,316,0.464895635673624,43.14037322998047,0.022151891256743602
Target,317,0.304754230459307,44.750370025634766,0.029264216226810098
Target,318,0.763888888888889,56.61819839477539,0.03817421592543228
